Name,Distance,Rating,Votes,Address,Website,OriginFile 
Sweet Home Super Market Near Ganesh Temple Oppsite Cosmos Bank Borivali East,1.17 KM,4.1,333 Votes,"Shop No.6,7,8 Gangadhar Nagar CHS, Nancy Road, Borivali East, Mumbai - 400066, Near Ganesh Temple Oppsite Cosmos Bank",https://www.justdial.com/Mumbai/Sweet-Home-Super-Market-Near-Ganesh-Temple-Oppsite-Cosmos-Bank-Borivali-East/022PXX22-XX22-160331095614-W3B5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Mahadev Medical General Stores Daulat Nagar Borivali East,0.76 KM,3.9,6 Votes,"Shop No 11,Shewta Park, Road No 2, Borivali East, Mumbai - 400066, Daulat Nagar",https://www.justdial.com/Mumbai/Mahadev-Medical-General-Stores-Daulat-Nagar-Borivali-East/022PXX22-XX22-120403041203-R1U1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Rex Super Market Near Corporation Bank Borivali West,1.46 KM,4.2,197 Votes,"Shop No.8 & 9, Royal Tower, IC Colony, D. P. Link Road, Borivali West, Mumbai - 400103, Near Corporation Bank",https://www.justdial.com/Mumbai/Rex-Super-Market-Near-Corporation-Bank-Borivali-West/022PF006777_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Shree Arya Durga Medical General Stores Opposite Borivali Fire Brigade Borivali West,1.48 KM,4.1,68 Votes,"Shop No 5, Ranade Shopping Centre, L T Road, Borivali West, Mumbai - 400092, Opposite Borivali Fire Brigade",https://www.justdial.com/Mumbai/Shree-Arya-Durga-Medical-General-Stores-Opposite-Borivali-Fire-Brigade-Borivali-West/022P2400109_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Om Shraddha Medical General Store J Raj Nagar Borivali West,1.24 KM,4.0,24 Votes,"Shop No 4, Om Shraddha Co Operative Housing Society, Link Road, Borivali West, Mumbai - 400091, J Raj Nagar",https://www.justdial.com/Mumbai/Om-Shraddha-Medical-General-Store-J-Raj-Nagar-Borivali-West/022PK034328_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Shree Tirupati Drug House Saibaba Nagar Borivali West,1.86 KM,4.3,26 Votes,"Shop No 3, Saibaba Dham, SAI Baba Mandir Road, Borivali West, Mumbai - 400092, Saibaba Nagar",https://www.justdial.com/Mumbai/Shree-Tirupati-Drug-House-Saibaba-Nagar-Borivali-West/022PXX22-XX22-000210859015-R9T8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Darshan Dairy Borivali East,1.7 KM,4.5,9 Votes,"Shop No 11, Ekta Bhoomi Garden, Dattapada Road, Borivali East, Mumbai - 400066",https://www.justdial.com/Mumbai/Darshan-Dairy-Borivali-East/022PXX22-XX22-140725193205-S5M7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Arihant Medical General Stores Opposite Pragati High School Borivali West,1.82 KM,3.9,63 Votes,"Shop No 1, Plot No 87, Gorai Manas Co Operative Housing Society Ltd, Gorai-2, Borivali West, Mumbai - 400091, Opposite Pragati High School",https://www.justdial.com/Mumbai/Arihant-Medical-General-Stores-Opposite-Pragati-High-School-Borivali-West/022PXX22-XX22-120613025523-D6Z8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Navkar Provision Stores SAI Baba Nagar Nr Battiya School Borivali West,1.96 KM,3.8,15 Votes,"Shop No 4 Bahubali Tower, Borivali West, Mumbai - 400092, SAI Baba Nagar Nr Battiya School",https://www.justdial.com/Mumbai/Navkar-Provision-Stores-SAI-Baba-Nagar-Nr-Battiya-School-Borivali-West/022P1945599_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Maru General Stores Near Sai Sadan Carter Road No 3 Borivali East,0.87 KM,3.6,9 Votes,"2 Borivali Rakhi Sra Society Ltd B Wing, Borivali Ea, Borivali East, Mumbai - 400066, Near Sai Sadan Carter Road No.3",https://www.justdial.com/Mumbai/Maru-General-Stores-Near-Sai-Sadan-Carter-Road-No-3-Borivali-East/022PXX22-XX22-170901132125-F4T3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Janta Provision Stores Yogi Nagar Borivali West,1.16 KM,4.0,72 Votes,"Shop No 3 D-15, Borivali West, Mumbai - 400091, Yogi Nagar",https://www.justdial.com/Mumbai/Janta-Provision-Stores-Yogi-Nagar-Borivali-West/022P1946051_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Jayesh Medical General Store Opposite Gajanan Hotel Borivali East,0.79 KM,4.5,52 Votes,"Shop No 5, Rambhia Niwas, Main Kasturba Road, Station Road, Borivali East, Mumbai - 400066, Opposite Gajanan Hotel",https://www.justdial.com/Mumbai/Jayesh-Medical-General-Store-Opposite-Gajanan-Hotel-Borivali-East/022PK005591_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Vinay Store Kastur Park Near Suvarna Hospital Borivali West,1.23 KM,3.9,18 Votes,"Shiv Tirth Apartments, Shop No 3, Shimpoli Road, Borivali West, Mumbai - 400091, Kastur Park, Near Suvarna Hospital",https://www.justdial.com/Mumbai/Vinay-Store-Kastur-Park-Near-Suvarna-Hospital-Borivali-West/022P8125500_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Supreme Traders Nr Silver Coin Hotel IC Colony Borivali West,1.51 KM,3.8,15 Votes,"Shop No 1, Archie Betty Building, D.P. Link Road, IC Colony-Borivali West, Mumbai - 400103, Nr. Silver Coin Hotel",https://www.justdial.com/Mumbai/Supreme-Traders-Nr-Silver-Coin-Hotel-IC-Colony-Borivali-West/022PXX22-XX22-150410131130-Y3U3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Welcome Medical General Stores Near Citizen Bank I C Colony Borivali West,1.59 KM,4.4,64 Votes,"Shop No 3,Rozario Apartment, I C Colony, Borivali West, Mumbai - 400103, Near Citizen Bank, I C Colony",https://www.justdial.com/Mumbai/Welcome-Medical-General-Stores-Near-Citizen-Bank-I-C-Colony-Borivali-West/022PXX22-XX22-111122132634-K1Z6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Maharashtra Medical General Store Opp Dr Nayak Borivali West,1.08 KM,3.9,21 Votes,"Shop No -5 , Building B8, Yogi Prabhat, Yogi Nagar, Borivali West, Mumbai - 400091, Opp Dr. Nayak",https://www.justdial.com/Mumbai/Maharashtra-Medical-General-Store-Opp-Dr-Nayak-Borivali-West/022PXX22-XX22-120222232636-C2M7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Ashapura Medico General Store Near Kastur Park Borivali West,1.27 KM,4.3,28 Votes,"Shop No.6, Madhusudan Terrace, Shimpoli Road, Haridas Road, Borivali West, Mumbai - 400092, Near Kastur Park,",https://www.justdial.com/Mumbai/Ashapura-Medico-General-Store-Near-Kastur-Park-Borivali-West/022PXX22-XX22-120222223041-R9Q9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Jasmine Stores Near National Park Kulup Wadi Borivali East,1.27 KM,4.5,29 Votes,"Shop No 11, Ashoka Tower, Borivali East, Mumbai - 400066, Near National Park, Kulup Wadi",https://www.justdial.com/Mumbai/Jasmine-Stores-Near-National-Park-Kulup-Wadi-Borivali-East/022PXX22-XX22-151222150753-P2S2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Ramkrishna Medical General Store Opp J B Khot School Borivali West,1.98 KM,4.4,10 Votes,"Shop No.8, Bahubali Tower, Desai Seth Nagar, Near Saibaba Nagar, Borivali West, Mumbai - 400092, Opp. J B Khot School",https://www.justdial.com/Mumbai/Ramkrishna-Medical-General-Store-Opp-J-B-Khot-School-Borivali-West/022P7705066_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Aastha Medical General Stores Opp Hanuman Mandir Borivali East,0.68 KM,3.9,5 Votes,"Shop No.1Ground Floor SAI Shital Chs, Daulat Nagar S V Road Plot No.23Road No.5, Borivali East, Mumbai - 400066, Opp Hanuman Mandir",https://www.justdial.com/Mumbai/Aastha-Medical-General-Stores-Opp-Hanuman-Mandir-Borivali-East/022PXX22-XX22-120224034757-L3W4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Bharat Store Near Vazira Naka Borivali West,0.98 KM,4.7,55 Votes,"Shop No. 07, Sharda Estate Building, LT Road, Borivali West, Mumbai - 400092, Near Vazira Naka",https://www.justdial.com/Mumbai/Bharat-Store-Near-Vazira-Naka-Borivali-West/022PXX22-XX22-131216131959-U8N7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Ambika Stores Chemist and Druggist Opposite Welcome Hotel Borivali East,1.11 KM,3.5,6 Votes,"13, Lavkush Shopping Centre, Dattapada Road, Borivali East, Mumbai - 400066, Opposite Welcome Hotel",https://www.justdial.com/Mumbai/Ambika-Stores-Chemist-and-Druggist-Opposite-Welcome-Hotel-Borivali-East/022P1231775290D8N2T2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Parivar Medical And General Stores Opposite Citibank Shantivan Borivali East,1.29 KM,4.6,8 Votes,"Shop No 7, Veena Cooperative Housing Society, Shantivan, Borivali East, Mumbai - 400066, Opposite Citibank,Shantivan",https://www.justdial.com/Mumbai/Parivar-Medical-And-General-Stores-Opposite-Citibank-Shantivan-Borivali-East/022PXX22-XX22-120330015242-L3T3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Western Chemist Near Mary Immaculate Girls High School Ic Colony borivali West,1.6 KM,4.1,9 Votes,"Shop No 2, Hill Abode, L M Road, Ic Colony-borivali West, Mumbai - 400103, Near Mary Immaculate Girls High School",https://www.justdial.com/Mumbai/Western-Chemist-Near-Mary-Immaculate-Girls-High-School-Ic-Colony-borivali-West/022PXX22-XX22-111122142438-N7A8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Vijay Grain Stores Near Vijay Sales Showroom Borivali West,1.64 KM,4.3,13 Votes,"A-1, Hari Om Apartment, Shastri Nagar, S V Road, Borivali West, Mumbai - 400092, Near Vijay Sales Showroom",https://www.justdial.com/Mumbai/Vijay-Grain-Stores-Near-Vijay-Sales-Showroom-Borivali-West/022PXX22-XX22-120426192953-N1E9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Mangala Medical and General Store Near Borivali Railway Station Borivali West,0.49 KM,3.9,19 Votes,"Shop No 06, Dhanraj Bhavan, Lokmanya Tilak Road, Borivali West, Mumbai - 400092, Near Borivali Railway Station",https://www.justdial.com/Mumbai/Mangala-Medical-and-General-Store-Near-Borivali-Railway-Station-Borivali-West/022P5437453_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Alpa Medico General Store Near Shree Krishna Nagar Shantivan Colony Borivali East,1.13 KM,4.4,15 Votes,"Shop No 8, Shantidwar Building, S G Marg, Shantivan Colony-Borivali East, Mumbai - 400066, Near Shree Krishna Nagar",https://www.justdial.com/Mumbai/Alpa-Medico-General-Store-Near-Shree-Krishna-Nagar-Shantivan-Colony-Borivali-East/022P1231276015H6A2I5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Mahavir Medical General Store Near National Park Shantivan Borivali East,1.16 KM,4.1,10 Votes,"Shop No 4. Koyna Co Operative Housing Society, Sant Dnyaneshwar Marg,, Shantivan-Borivali East, Mumbai - 400066, Near National Park,",https://www.justdial.com/Mumbai/Mahavir-Medical-General-Store-Near-National-Park-Shantivan-Borivali-East/022PXX22-XX22-120330014548-Z3Z7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Rishab Medical General Store Nearby Solitaire Honda Borivali East,1.65 KM,4.8,24 Votes,"Shop No 1Ekta Bhumi Garden Building6, Rajendra Nagar Road, Borivali East, Mumbai - 400066, Nearby Solitaire Honda",https://www.justdial.com/Mumbai/Rishab-Medical-General-Store-Nearby-Solitaire-Honda-Borivali-East/022PXX22-XX22-140515181051-G4U1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Chirag Medical General Store Opposite HDFC Bank Ic Colony borivali West,1.68 KM,4.3,73 Votes,"Shop No 07, Rosemar Co-operative Hosuing Society, Holy Cross Road, Ic Colony-borivali West, Mumbai - 400103, Opposite HDFC Bank",https://www.justdial.com/Mumbai/Chirag-Medical-General-Store-Opposite-HDFC-Bank-Ic-Colony-borivali-West/022PF014102_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Chheda Provision Store Opposite CKP Colony Borivali West,0.67 KM,3.9,6 Votes,"Shop No 5 Tulit Building Royal Complex, Eksar Road, Borivali West, Mumbai - 400092, Opposite CKP Colony",https://www.justdial.com/Mumbai/Chheda-Provision-Store-Opposite-CKP-Colony-Borivali-West/022PXX22-XX22-181221180857-Q5Q1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Navyug Medical And General Stores Nearby Vazira Naka Borivali West,0.97 KM,4.3,47 Votes,"Shop No 3 & 4, Old Ashok Nagar, Ashok Nagar, Borivali West, Mumbai - 400091, Nearby Vazira Naka,",https://www.justdial.com/Mumbai/Navyug-Medical-And-General-Stores-Nearby-Vazira-Naka-Borivali-West/022P1237410330X8K8A4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
New Pradeep General Stores Opp Swamiji School Borivali East,1.01 KM,4.4,7 Votes,"Shop No 2 Viraj Apartment, Daulat Nagar No 10, Borivali East, Mumbai - 400066, Opp Swamiji School",https://www.justdial.com/Mumbai/New-Pradeep-General-Stores-Opp-Swamiji-School-Borivali-East/022PXX22-XX22-140623124257-H3U9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Vijay Store Neardwarka Restorent Borivali West,1.1 KM,4.3,12 Votes,"Shop No. 06 Madhuvan Heights, Shimpoli Cross Road No. 01, Shimpoli Cross Road No. 01, Borivali West, Mumbai - 400092, Neardwarka Restorent",https://www.justdial.com/Mumbai/Vijay-Store-Neardwarka-Restorent-Borivali-West/022PXX22-XX22-110328165608-G3X1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Ashapura Store Shanti Ashram LIC Colony Borivali West,1.13 KM,4.1,9 Votes,"Shop No 3, Devki Nagar, Devki Aashirwad Building, Eksar Road, Borivali West, Mumbai - 400092, Shanti Ashram, LIC Colony",https://www.justdial.com/Mumbai/Ashapura-Store-Shanti-Ashram-LIC-Colony-Borivali-West/022PXX22-XX22-160202085923-Z9W7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Ramdev Stores Opp Om Kareshwer Mandir Borivali East,1.22 KM,3.8,8 Votes,"Shop No 7, , New Shivam Build, Kulupwadi Road, Borivali East, Mumbai - 400066, Opp Om Kareshwer Mandir",https://www.justdial.com/Mumbai/Ramdev-Stores-Opp-Om-Kareshwer-Mandir-Borivali-East/022PXX22-XX22-100930193129-Z8W3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Gala Medical General Stores Near Police Choki Borivali East,1.47 KM,4.0,16 Votes,"Shop No 4, Ahiri Chawl, Kajupada, Borivali East, Mumbai - 400066, Near Police Choki",https://www.justdial.com/Mumbai/Gala-Medical-General-Stores-Near-Police-Choki-Borivali-East/022PXX22-XX22-110331143934-S2K5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Avdena Manglore Stores Near Mary Immaculate School Borivali West,1.59 KM,4.0,29 Votes,"Shop No 4, Hill Abode, L M Road, Borivali West, Mumbai - 400103, Near Mary Immaculate School",https://www.justdial.com/Mumbai/Avdena-Manglore-Stores-Near-Mary-Immaculate-School-Borivali-West/022PXX22-XX22-121221154554-V3P2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Shalimar General Store Opposite Gurudwara Borivali West,1.92 KM,3.8,5 Votes,"Shop No 16 Bina Bhawana Soc, Saibaba Mandir Road, Borivali West, Mumbai - 400092, Opposite Gurudwara",https://www.justdial.com/Mumbai/Shalimar-General-Store-Opposite-Gurudwara-Borivali-West/022PXX22-XX22-151216175832-Q3B6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Gayatri Stationery And General Store Opp Pragati School Borivali West,,4.8,15 Votes,"Shop No 4 Gorai Shree Omkar CHS Ltd Plot No 82, Road No Rsc 48, Borivali West, Mumbai - 400091, Opp Pragati School",https://www.justdial.com/Mumbai/Gayatri-Stationery-And-General-Store-Opp-Pragati-School-Borivali-West/022PXX22-XX22-171226142738-C7Z3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJvcml2YWxp,Borivali
Fab Inn Super Market Near Haji Ali Dargah Haji Ali,0.97 KM,3.9,55 Votes,"Shop No 3, Heera Panna Shopping Centre, Haji Ali, Haji Ali, Mumbai - 400034, Near Haji Ali Dargah",https://www.justdial.com/Mumbai/Fab-Inn-Super-Market-Near-Haji-Ali-Dargah-Haji-Ali/022P1965174_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEJyZWFjaCBDYW5keQ==,Breach Candy
KBs Fair Price Sobo Central Mall Near Haji Ali Tardeo,0.99 KM,3.9,5 Votes,"Ground Floor, Sobo Central Mall, Tardeo Road, Tardeo, Mumbai - 400034, Near Haji Ali",https://www.justdial.com/Mumbai/KBs-Fair-Price-Sobo-Central-Mall-Near-Haji-Ali-Tardeo/022PXX22-XX22-151130113848-Z5C9_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEJyZWFjaCBDYW5keQ==,Breach Candy
Byculla Chemist And General Store Near Byculla Station Byculla,0.29 KM,4.8,9 Votes,"Shop No1, Yousuf Chamber, DR. Ambedkar Road Byculla East, Byculla, Mumbai - 400027, Near Byculla Station",https://www.justdial.com/Mumbai/Byculla-Chemist-And-General-Store-Near-Byculla-Station-Byculla/022PXX22-XX22-160819105035-P3Q3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Ganesh Tea Stores Opposite Byculla Police Station Byculla,0.3 KM,4.2,28 Votes,"Shop No 7, Regena Pasisi, Dr Ambedkar Road, Byculla, Mumbai - 400027, Opposite Byculla Police Station",https://www.justdial.com/Mumbai/Ganesh-Tea-Stores-Opposite-Byculla-Police-Station-Byculla/022PXX22-XX22-000703727760-Q4O2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Jacky General Stores Byculla,1.33 KM,4.3,16 Votes,"Aga Khan Compound, 44 Clare Road, Byculla, Mumbai - 400027",https://www.justdial.com/Mumbai/Jacky-General-Stores-Byculla/022PF017515_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Mangalore General Stores Near Sunrise Hotel Byculla Railway Station Byculla,0.17 KM,3.8,10 Votes,"Shop No 1, Haji Islam Gani Building, Dr B A Road, Byculla, Mumbai - 400027, Near Sunrise Hotel & Byculla Railway Station",https://www.justdial.com/Mumbai/Mangalore-General-Stores-Near-Sunrise-Hotel-Byculla-Railway-Station-Byculla/022PXX22-XX22-120209204655-L1Z6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Deepak Medical And General Stores Opposite Jain Temple Byculla,0.01 KM,4.2,5 Votes,"Sidhachal Darshan Shop No 4, Seth Moti Shah Road, Byculla, Mumbai - 400027, Opposite Jain Temple",https://www.justdial.com/Mumbai/Deepak-Medical-And-General-Stores-Opposite-Jain-Temple-Byculla/022PXX22-XX22-130314124417-U1M4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Suresh General Store Near Jain Mandir Byculla,0.39 KM,4.6,16 Votes,"Shop No 170 Moti Shah Jain Park, love Lane, Byculla, Mumbai - 400027, Near Jain Mandir",https://www.justdial.com/Mumbai/Suresh-General-Store-Near-Jain-Mandir-Byculla/022PXX22-XX22-150211184157-E1T8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
New National Chemist General Store Opposite Muncipali E Ward Byculla,0.64 KM,4.4,11 Votes,"S-2, Allahfiz Manzil, Sankli Street, Byculla, Mumbai - 400027, Opposite Muncipali E Ward",https://www.justdial.com/Mumbai/New-National-Chemist-General-Store-Opposite-Muncipali-E-Ward-Byculla/022P5450050_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Unique Medical Store Opposite Sales Tax Office Mazgaon,1.09 KM,4.1,81 Votes,"Shop No 4 & 5, Khudabux Building, Mazgaon, Mumbai - 400010, Opposite Sales Tax Office",https://www.justdial.com/Mumbai/Unique-Medical-Store-Opposite-Sales-Tax-Office-Mazgaon/022PF017165_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Hira Medical General Stores Near Sale Tax Office Mazgaon,0.93 KM,4.3,103 Votes,"Rosery Villa, 226 Mount Road, Mazgaon, Mumbai - 400010, Near Sale Tax Office",https://www.justdial.com/Mumbai/Hira-Medical-General-Stores-Near-Sale-Tax-Office-Mazgaon/022PXX22-XX22-000995864312-V8U4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Nandu Stores Near Sales Tax Office Mazgaon,1.2 KM,4.1,171 Votes,"Kutchhi Lohana House, 69 H, Shivdas Chapsi Marg, Mazgaon, Mumbai - 400010, Near Sales Tax Office",https://www.justdial.com/Mumbai/Nandu-Stores-Near-Sales-Tax-Office-Mazgaon/022PXX22-XX22-150927210759-N5W1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Shah Medical General Store Opposite J J Hospital Gate No 6 Umerkhadi Dongri,1.62 KM,4.2,23 Votes,"109/5, Bandukwala Building, R B Bhat Marg, Dongri, Mumbai - 400009, Opposite J J Hospital Gate No 6, Umerkhadi",https://www.justdial.com/Mumbai/Shah-Medical-General-Store-Opposite-J-J-Hospital-Gate-No-6-Umerkhadi-Dongri/022PXX22-XX22-140606103320-K2W2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Anmol Store Dongri,1.93 KM,4.5,5 Votes,"Kanchwala Biulding, Shop No. 5, Naoroji Hill Road, Dongri, Mumbai - 400009",https://www.justdial.com/Mumbai/Anmol-Store-Dongri/022PXX22-XX22-181221074322-S6W3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
New Royal Chemists Opposite Raj Oil Mills Nagpada Mumbai Central,1.3 KM,4.0,20 Votes,"Shop No. 3, 229 Bellasis Road, Nagpada-Mumbai Central, Mumbai - 400008, Opposite Raj Oil Mills",https://www.justdial.com/Mumbai/New-Royal-Chemists-Opposite-Raj-Oil-Mills-Nagpada-Mumbai-Central/022PF007126_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Metro Medical General Stores Opposite J J Hospital Gate No 6 Dongri,1.62 KM,4.0,14 Votes,"Shop No 4 A, Ramchandra Bhatt Marg, Dongri, Mumbai - 400009, Opposite J J Hospital Gate No 6",https://www.justdial.com/Mumbai/Metro-Medical-General-Stores-Opposite-J-J-Hospital-Gate-No-6-Dongri/022PXX22-XX22-130401123805-J8W4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Remedi Care Medical And General Store Near Dawood Nursing Home Nagpada mumbai Central,1.27 KM,4.3,23 Votes,"Shop No. S3A Memni Building, Dimtimkar Road, Nagpada-mumbai Central, Mumbai - 400008, Near Dawood Nursing Home",https://www.justdial.com/Mumbai/Remedi-Care-Medical-And-General-Store-Near-Dawood-Nursing-Home-Nagpada-mumbai-Central/022PXX22-XX22-160407101607-N5U2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Gulab Traders Lalcha Raja Lal Baug,1.62 KM,4.1,14 Votes,"Shop-24,Shri Ganesh Nager, Dr.ambedker Road, Lal Baug, Mumbai - 400012, Lalcha Raja",https://www.justdial.com/Mumbai/Gulab-Traders-Lalcha-Raja-Lal-Baug/022PXX22-XX22-121204161149-Y6Q6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Anmol Traders Near Habib Hospital Sandhurst Road,1.88 KM,4.2,18 Votes,"117/3,Tarwala Terrace, Navroji Hill Road No 2, Sandhurst Road, Mumbai - 400009, Near Habib Hospital",https://www.justdial.com/Mumbai/Anmol-Traders-Near-Habib-Hospital-Sandhurst-Road/022PXX22-XX22-090919185929-K8V7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Health Care Medical General Store Opp Tahoora Sweets Nagpada Mumbai Central,1.26 KM,4.1,8 Votes,"Shop No.23, 1st Floor Kedy Shopping Centre, Bellasis Road, Mumbai Central, Mumbai - 400008, Opp Tahoora Sweets,Nagpada",https://www.justdial.com/Mumbai/Health-Care-Medical-General-Store-Opp-Tahoora-Sweets-Nagpada-Mumbai-Central/022PXX22-XX22-130628132448-V6D6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Hira Medical And General Stores Mazgaon,0.49 KM,3.6,8 Votes,"224-A, Mount Road, Mazgaon, Mumbai - 400010",https://www.justdial.com/Mumbai/Hira-Medical-And-General-Stores-Mazgaon/022PXX22-XX22-120202170707-A4C9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
Niti General Stores Near Abhyudaya Nagar G D Ambedkar Marg Kala Chowki,1.65 KM,4.7,56 Votes,"2602 37 L, G D Ambekar Marg, Kala Chowki, Mumbai - 400033, Near Abhyudaya Nagar, G D Ambedkar Marg",https://www.justdial.com/Mumbai/Niti-General-Stores-Near-Abhyudaya-Nagar-G-D-Ambedkar-Marg-Kala-Chowki/022PXX22-XX22-120305233903-N2R6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEJ5Y3VsbGE=,Byculla
